fecha;latitud;longitud;precipitacion_mm;fuente
31/7/2022;-33;-61;165.6;NOAA PSL (ejemplo)
31/8/2022;-33;-61;139.8;NOAA PSL (ejemplo)
30/9/2022;-33;-61;152;NOAA PSL (ejemplo)
31/10/2022;-33;-61;111.1;NOAA PSL (ejemplo)
30/11/2022;-33;-61;88.8;NOAA PSL (ejemplo)
31/12/2022;-33;-61;19.9;NOAA PSL (ejemplo)
31/1/2023;-33;-61;102.7;NOAA PSL (ejemplo)
28/2/2023;-33;-61;83.8;NOAA PSL (ejemplo)
31/3/2023;-33;-61;238.5;NOAA PSL (ejemplo)
30/4/2023;-33;-61;117.2;NOAA PSL (ejemplo)
31/5/2023;-33;-61;121.2;NOAA PSL (ejemplo)
30/6/2023;-33;-61;127.6;NOAA PSL (ejemplo)
31/7/2023;-33;-61;87.2;NOAA PSL (ejemplo)
31/8/2023;-33;-61;158.8;NOAA PSL (ejemplo)
30/9/2023;-33;-61;38.9;NOAA PSL (ejemplo)
31/10/2023;-33;-61;83.7;NOAA PSL (ejemplo)
30/11/2023;-33;-61;47.9;NOAA PSL (ejemplo)
31/12/2023;-33;-61;34;NOAA PSL (ejemplo)
31/1/2020;-33;-60;84.4;NOAA PSL (ejemplo)
29/2/2020;-33;-60;124.1;NOAA PSL (ejemplo)
31/3/2020;-33;-60;108.5;NOAA PSL (ejemplo)
30/4/2020;-33;-60;91.4;NOAA PSL (ejemplo)
31/5/2020;-33;-60;44.7;NOAA PSL (ejemplo)
30/6/2020;-33;-60;95.8;NOAA PSL (ejemplo)
31/7/2020;-33;-60;9.8;NOAA PSL (ejemplo)
31/8/2020;-33;-60;112;NOAA PSL (ejemplo)
30/9/2020;-33;-60;74.1;NOAA PSL (ejemplo)
31/10/2020;-33;-60;1.1;NOAA PSL (ejemplo)
30/11/2020;-33;-60;69.5;NOAA PSL (ejemplo)
31/12/2020;-33;-60;62.4;NOAA PSL (ejemplo)
31/1/2021;-33;-60;131;NOAA PSL (ejemplo)
28/2/2021;-33;-60;193;NOAA PSL (ejemplo)
31/3/2021;-33;-60;36.2;NOAA PSL (ejemplo)
30/4/2021;-33;-60;131.7;NOAA PSL (ejemplo)
31/5/2021;-33;-60;107;NOAA PSL (ejemplo)
30/6/2021;-33;-60;133.6;NOAA PSL (ejemplo)
31/7/2021;-33;-60;95.7;NOAA PSL (ejemplo)
31/8/2021;-33;-60;36.4;NOAA PSL (ejemplo)
30/9/2021;-33;-60;54;NOAA PSL (ejemplo)
31/10/2021;-33;-60;34.2;NOAA PSL (ejemplo)
30/11/2021;-33;-60;138.8;NOAA PSL (ejemplo)
31/12/2021;-33;-60;101.1;NOAA PSL (ejemplo)
31/1/2022;-33;-60;210.1;NOAA PSL (ejemplo)
28/2/2022;-33;-60;122.9;NOAA PSL (ejemplo)
31/3/2022;-33;-60;94.6;NOAA PSL (ejemplo)
30/4/2022;-33;-60;50.3;NOAA PSL (ejemplo)
31/5/2022;-33;-60;24.8;NOAA PSL (ejemplo)
30/6/2022;-33;-60;20.8;NOAA PSL (ejemplo)
31/7/2022;-33;-60;98.4;NOAA PSL (ejemplo)
31/8/2022;-33;-60;99.5;NOAA PSL (ejemplo)
30/9/2022;-33;-60;0;NOAA PSL (ejemplo)
31/10/2022;-33;-60;118.8;NOAA PSL (ejemplo)
30/11/2022;-33;-60;60.8;NOAA PSL (ejemplo)
31/12/2022;-33;-60;107.3;NOAA PSL (ejemplo)
31/1/2023;-33;-60;195.6;NOAA PSL (ejemplo)
28/2/2023;-33;-60;170.8;NOAA PSL (ejemplo)
31/3/2023;-33;-60;116.6;NOAA PSL (ejemplo)
30/4/2023;-33;-60;81.4;NOAA PSL (ejemplo)
31/5/2023;-33;-60;7.4;NOAA PSL (ejemplo)
30/6/2023;-33;-60;64;NOAA PSL (ejemplo)
31/7/2023;-33;-60;74.4;NOAA PSL (ejemplo)
31/8/2023;-33;-60;24.7;NOAA PSL (ejemplo)
30/9/2023;-33;-60;63.4;NOAA PSL (ejemplo)
31/10/2023;-33;-60;77.9;NOAA PSL (ejemplo)
30/11/2023;-33;-60;73.8;NOAA PSL (ejemplo)
31/12/2023;-33;-60;67.5;NOAA PSL (ejemplo)
31/1/2020;-33;-59;123.4;NOAA PSL (ejemplo)
29/2/2020;-33;-59;148.1;NOAA PSL (ejemplo)
31/3/2020;-33;-59;75.5;NOAA PSL (ejemplo)
30/4/2020;-33;-59;196.5;NOAA PSL (ejemplo)
31/5/2020;-33;-59;110.1;NOAA PSL (ejemplo)
30/6/2020;-33;-59;100.9;NOAA PSL (ejemplo)
31/7/2020;-33;-59;120.4;NOAA PSL (ejemplo)
31/8/2020;-33;-59;85.7;NOAA PSL (ejemplo)
30/9/2020;-33;-59;117.7;NOAA PSL (ejemplo)
31/10/2020;-33;-59;88.4;NOAA PSL (ejemplo)
30/11/2020;-33;-59;54.4;NOAA PSL (ejemplo)
31/12/2020;-33;-59;118.1;NOAA PSL (ejemplo)
31/1/2021;-33;-59;57.8;NOAA PSL (ejemplo)
28/2/2021;-33;-59;131.4;NOAA PSL (ejemplo)
31/3/2021;-33;-59;128.3;NOAA PSL (ejemplo)
30/4/2021;-33;-59;115.6;NOAA PSL (ejemplo)
31/5/2021;-33;-59;108.6;NOAA PSL (ejemplo)
30/6/2021;-33;-59;5.9;NOAA PSL (ejemplo)
31/7/2021;-33;-59;57.6;NOAA PSL (ejemplo)
31/8/2021;-33;-59;78.7;NOAA PSL (ejemplo)
30/9/2021;-33;-59;78;NOAA PSL (ejemplo)
31/10/2021;-33;-59;22.6;NOAA PSL (ejemplo)
30/11/2021;-33;-59;148.3;NOAA PSL (ejemplo)
31/12/2021;-33;-59;56.7;NOAA PSL (ejemplo)
31/1/2022;-33;-59;163.5;NOAA PSL (ejemplo)
28/2/2022;-33;-59;147.3;NOAA PSL (ejemplo)
31/3/2022;-33;-59;97.7;NOAA PSL (ejemplo)
30/4/2022;-33;-59;214.7;NOAA PSL (ejemplo)
31/5/2022;-33;-59;55.3;NOAA PSL (ejemplo)
30/6/2022;-33;-59;146;NOAA PSL (ejemplo)
31/7/2022;-33;-59;135;NOAA PSL (ejemplo)
31/8/2022;-33;-59;40.5;NOAA PSL (ejemplo)
30/9/2022;-33;-59;139.6;NOAA PSL (ejemplo)
31/10/2022;-33;-59;61.5;NOAA PSL (ejemplo)
30/11/2022;-33;-59;99.4;NOAA PSL (ejemplo)
31/12/2022;-33;-59;113;NOAA PSL (ejemplo)
31/1/2023;-33;-59;108.3;NOAA PSL (ejemplo)
28/2/2023;-33;-59;166.5;NOAA PSL (ejemplo)
31/3/2023;-33;-59;169.7;NOAA PSL (ejemplo)
30/4/2023;-33;-59;38.6;NOAA PSL (ejemplo)
31/5/2023;-33;-59;180.2;NOAA PSL (ejemplo)
30/6/2023;-33;-59;16.9;NOAA PSL (ejemplo)
31/7/2023;-33;-59;136.6;NOAA PSL (ejemplo)
31/8/2023;-33;-59;130.4;NOAA PSL (ejemplo)
30/9/2023;-33;-59;15.5;NOAA PSL (ejemplo)
31/10/2023;-33;-59;53.5;NOAA PSL (ejemplo)
30/11/2023;-33;-59;29.7;NOAA PSL (ejemplo)
31/12/2023;-33;-59;89.3;NOAA PSL (ejemplo)
31/1/2020;-33;-58;99.6;NOAA PSL (ejemplo)
29/2/2020;-33;-58;165;NOAA PSL (ejemplo)
31/3/2020;-33;-58;195.5;NOAA PSL (ejemplo)
30/4/2020;-33;-58;195.8;NOAA PSL (ejemplo)
31/5/2020;-33;-58;86.9;NOAA PSL (ejemplo)
30/6/2020;-33;-58;89.5;NOAA PSL (ejemplo)
31/7/2020;-33;-58;0.8;NOAA PSL (ejemplo)
31/8/2020;-33;-58;33.7;NOAA PSL (ejemplo)
30/9/2020;-33;-58;118.2;NOAA PSL (ejemplo)
31/10/2020;-33;-58;154.8;NOAA PSL (ejemplo)
30/11/2020;-33;-58;23.3;NOAA PSL (ejemplo)
31/12/2020;-33;-58;70.4;NOAA PSL (ejemplo)
31/1/2021;-33;-58;113.7;NOAA PSL (ejemplo)
28/2/2021;-33;-58;140;NOAA PSL (ejemplo)
31/3/2021;-33;-58;89.5;NOAA PSL (ejemplo)
30/4/2021;-33;-58;147.2;NOAA PSL (ejemplo)
31/5/2021;-33;-58;91.3;NOAA PSL (ejemplo)
30/6/2021;-33;-58;99.3;NOAA PSL (ejemplo)
31/7/2021;-33;-58;112.3;NOAA PSL (ejemplo)
31/8/2021;-33;-58;74.3;NOAA PSL (ejemplo)
30/9/2021;-33;-58;48.2;NOAA PSL (ejemplo)
31/10/2021;-33;-58;68.5;NOAA PSL (ejemplo)
30/11/2021;-33;-58;80.6;NOAA PSL (ejemplo)
31/12/2021;-33;-58;81.5;NOAA PSL (ejemplo)
31/1/2022;-33;-58;102.1;NOAA PSL (ejemplo)
28/2/2022;-33;-58;205.9;NOAA PSL (ejemplo)
31/3/2022;-33;-58;158;NOAA PSL (ejemplo)
30/4/2022;-33;-58;111.2;NOAA PSL (ejemplo)
31/5/2022;-33;-58;149.8;NOAA PSL (ejemplo)
30/6/2022;-33;-58;83.3;NOAA PSL (ejemplo)
31/7/2022;-33;-58;143.7;NOAA PSL (ejemplo)
31/8/2022;-33;-58;92.5;NOAA PSL (ejemplo)
30/9/2022;-33;-58;64.6;NOAA PSL (ejemplo)
31/10/2022;-33;-58;96.4;NOAA PSL (ejemplo)
30/11/2022;-33;-58;6.5;NOAA PSL (ejemplo)
31/12/2022;-33;-58;43.7;NOAA PSL (ejemplo)
31/1/2023;-33;-58;55.3;NOAA PSL (ejemplo)
28/2/2023;-33;-58;133.1;NOAA PSL (ejemplo)
31/3/2023;-33;-58;216.6;NOAA PSL (ejemplo)
30/4/2023;-33;-58;237.5;NOAA PSL (ejemplo)
31/5/2023;-33;-58;146.9;NOAA PSL (ejemplo)
30/6/2023;-33;-58;125;NOAA PSL (ejemplo)
31/7/2023;-33;-58;0;NOAA PSL (ejemplo)
31/8/2023;-33;-58;46.9;NOAA PSL (ejemplo)
30/9/2023;-33;-58;30.6;NOAA PSL (ejemplo)
31/10/2023;-33;-58;43;NOAA PSL (ejemplo)
30/11/2023;-33;-58;76.6;NOAA PSL (ejemplo)
31/12/2023;-33;-58;76.4;NOAA PSL (ejemplo)
31/1/2020;-32;-65;16;NOAA PSL (ejemplo)
29/2/2020;-32;-65;163.4;NOAA PSL (ejemplo)
31/3/2020;-32;-65;76.4;NOAA PSL (ejemplo)
30/4/2020;-32;-65;137.9;NOAA PSL (ejemplo)
31/5/2020;-32;-65;218.7;NOAA PSL (ejemplo)
30/6/2020;-32;-65;54;NOAA PSL (ejemplo)
31/7/2020;-32;-65;0;NOAA PSL (ejemplo)
31/8/2020;-32;-65;59.7;NOAA PSL (ejemplo)
30/9/2020;-32;-65;125;NOAA PSL (ejemplo)
31/10/2020;-32;-65;171.9;NOAA PSL (ejemplo)
30/11/2020;-32;-65;23.5;NOAA PSL (ejemplo)
31/12/2020;-32;-65;124.8;NOAA PSL (ejemplo)
31/1/2021;-32;-65;91.7;NOAA PSL (ejemplo)
28/2/2021;-32;-65;120.7;NOAA PSL (ejemplo)
31/3/2021;-32;-65;262.2;NOAA PSL (ejemplo)
30/4/2021;-32;-65;50.8;NOAA PSL (ejemplo)
31/5/2021;-32;-65;127.7;NOAA PSL (ejemplo)
30/6/2021;-32;-65;123.4;NOAA PSL (ejemplo)
31/7/2021;-32;-65;139.3;NOAA PSL (ejemplo)
31/8/2021;-32;-65;78.9;NOAA PSL (ejemplo)
30/9/2021;-32;-65;85.4;NOAA PSL (ejemplo)
31/10/2021;-32;-65;54.4;NOAA PSL (ejemplo)
30/11/2021;-32;-65;98.5;NOAA PSL (ejemplo)
31/12/2021;-32;-65;82.8;NOAA PSL (ejemplo)
31/1/2022;-32;-65;146.1;NOAA PSL (ejemplo)
28/2/2022;-32;-65;107.5;NOAA PSL (ejemplo)
31/3/2022;-32;-65;148.9;NOAA PSL (ejemplo)
30/4/2022;-32;-65;124.5;NOAA PSL (ejemplo)
31/5/2022;-32;-65;171.3;NOAA PSL (ejemplo)
30/6/2022;-32;-65;97.4;NOAA PSL (ejemplo)
31/7/2022;-32;-65;0;NOAA PSL (ejemplo)
31/8/2022;-32;-65;137.1;NOAA PSL (ejemplo)
30/9/2022;-32;-65;24.7;NOAA PSL (ejemplo)
31/10/2022;-32;-65;41.3;NOAA PSL (ejemplo)
30/11/2022;-32;-65;55.2;NOAA PSL (ejemplo)
31/12/2022;-32;-65;168.7;NOAA PSL (ejemplo)
31/1/2023;-32;-65;8.2;NOAA PSL (ejemplo)
28/2/2023;-32;-65;282.9;NOAA PSL (ejemplo)
31/3/2023;-32;-65;182.8;NOAA PSL (ejemplo)
30/4/2023;-32;-65;137.1;NOAA PSL (ejemplo)
31/5/2023;-32;-65;112.3;NOAA PSL (ejemplo)
30/6/2023;-32;-65;114.3;NOAA PSL (ejemplo)
31/7/2023;-32;-65;111.1;NOAA PSL (ejemplo)
31/8/2023;-32;-65;106.3;NOAA PSL (ejemplo)
30/9/2023;-32;-65;97.8;NOAA PSL (ejemplo)
31/10/2023;-32;-65;78.5;NOAA PSL (ejemplo)
30/11/2023;-32;-65;75.1;NOAA PSL (ejemplo)
31/12/2023;-32;-65;92.4;NOAA PSL (ejemplo)
31/1/2020;-32;-64;105.3;NOAA PSL (ejemplo)
29/2/2020;-32;-64;182.7;NOAA PSL (ejemplo)
31/3/2020;-32;-64;159.7;NOAA PSL (ejemplo)
30/4/2020;-32;-64;0;NOAA PSL (ejemplo)
31/5/2020;-32;-64;147.8;NOAA PSL (ejemplo)
30/6/2020;-32;-64;109.7;NOAA PSL (ejemplo)
31/7/2020;-32;-64;84.1;NOAA PSL (ejemplo)
31/8/2020;-32;-64;54.6;NOAA PSL (ejemplo)
30/9/2020;-32;-64;126.2;NOAA PSL (ejemplo)
31/10/2020;-32;-64;121.4;NOAA PSL (ejemplo)
30/11/2020;-32;-64;46.4;NOAA PSL (ejemplo)
31/12/2020;-32;-64;120.4;NOAA PSL (ejemplo)
31/1/2021;-32;-64;66.4;NOAA PSL (ejemplo)
28/2/2021;-32;-64;57;NOAA PSL (ejemplo)
31/3/2021;-32;-64;98.7;NOAA PSL (ejemplo)
30/4/2021;-32;-64;169.1;NOAA PSL (ejemplo)
31/5/2021;-32;-64;162.7;NOAA PSL (ejemplo)
30/6/2021;-32;-64;125.7;NOAA PSL (ejemplo)
31/7/2021;-32;-64;121.3;NOAA PSL (ejemplo)
31/8/2021;-32;-64;99.8;NOAA PSL (ejemplo)
30/9/2021;-32;-64;37.9;NOAA PSL (ejemplo)
31/10/2021;-32;-64;95.6;NOAA PSL (ejemplo)
30/11/2021;-32;-64;125;NOAA PSL (ejemplo)
31/12/2021;-32;-64;137.7;NOAA PSL (ejemplo)
31/1/2022;-32;-64;174.4;NOAA PSL (ejemplo)
28/2/2022;-32;-64;161.4;NOAA PSL (ejemplo)
31/3/2022;-32;-64;147.6;NOAA PSL (ejemplo)
30/4/2022;-32;-64;179.5;NOAA PSL (ejemplo)
31/5/2022;-32;-64;113.7;NOAA PSL (ejemplo)
30/6/2022;-32;-64;55.9;NOAA PSL (ejemplo)
31/7/2022;-32;-64;76.8;NOAA PSL (ejemplo)
31/8/2022;-32;-64;36.8;NOAA PSL (ejemplo)
30/9/2022;-32;-64;36.2;NOAA PSL (ejemplo)
31/10/2022;-32;-64;66.8;NOAA PSL (ejemplo)
30/11/2022;-32;-64;45.4;NOAA PSL (ejemplo)
31/12/2022;-32;-64;84.6;NOAA PSL (ejemplo)
31/1/2023;-32;-64;20.3;NOAA PSL (ejemplo)
28/2/2023;-32;-64;136.6;NOAA PSL (ejemplo)
31/3/2023;-32;-64;130.1;NOAA PSL (ejemplo)
30/4/2023;-32;-64;85.1;NOAA PSL (ejemplo)
31/5/2023;-32;-64;148;NOAA PSL (ejemplo)
30/6/2023;-32;-64;146.9;NOAA PSL (ejemplo)
31/7/2023;-32;-64;4.6;NOAA PSL (ejemplo)
31/8/2023;-32;-64;35.9;NOAA PSL (ejemplo)
30/9/2023;-32;-64;31.5;NOAA PSL (ejemplo)
31/10/2023;-32;-64;27;NOAA PSL (ejemplo)
30/11/2023;-32;-64;126.5;NOAA PSL (ejemplo)
31/12/2023;-32;-64;90.3;NOAA PSL (ejemplo)
31/1/2020;-32;-63;101.8;NOAA PSL (ejemplo)
29/2/2020;-32;-63;25.8;NOAA PSL (ejemplo)
31/3/2020;-32;-63;161.8;NOAA PSL (ejemplo)
30/4/2020;-32;-63;64;NOAA PSL (ejemplo)
31/5/2020;-32;-63;118;NOAA PSL (ejemplo)
30/6/2020;-32;-63;113.9;NOAA PSL (ejemplo)
31/7/2020;-32;-63;153;NOAA PSL (ejemplo)
31/8/2020;-32;-63;8.6;NOAA PSL (ejemplo)
30/9/2020;-32;-63;0;NOAA PSL (ejemplo)
31/10/2020;-32;-63;83.2;NOAA PSL (ejemplo)
30/11/2020;-32;-63;175;NOAA PSL (ejemplo)
31/12/2020;-32;-63;161.9;NOAA PSL (ejemplo)
31/1/2021;-32;-63;125.5;NOAA PSL (ejemplo)
28/2/2021;-32;-63;101.4;NOAA PSL (ejemplo)
31/3/2021;-32;-63;170.4;NOAA PSL (ejemplo)
30/4/2021;-32;-63;77.3;NOAA PSL (ejemplo)
31/5/2021;-32;-63;138.8;NOAA PSL (ejemplo)
30/6/2021;-32;-63;125.3;NOAA PSL (ejemplo)
31/7/2021;-32;-63;138;NOAA PSL (ejemplo)
31/8/2021;-32;-63;212;NOAA PSL (ejemplo)
30/9/2021;-32;-63;89.6;NOAA PSL (ejemplo)
31/10/2021;-32;-63;48.6;NOAA PSL (ejemplo)
30/11/2021;-32;-63;83.7;NOAA PSL (ejemplo)
31/12/2021;-32;-63;11.5;NOAA PSL (ejemplo)
31/1/2022;-32;-63;80.3;NOAA PSL (ejemplo)
28/2/2022;-32;-63;105.5;NOAA PSL (ejemplo)
31/3/2022;-32;-63;103.8;NOAA PSL (ejemplo)
30/4/2022;-32;-63;133.6;NOAA PSL (ejemplo)
31/5/2022;-32;-63;73.9;NOAA PSL (ejemplo)
30/6/2022;-32;-63;156.1;NOAA PSL (ejemplo)
31/7/2022;-32;-63;85;NOAA PSL (ejemplo)
31/8/2022;-32;-63;73.6;NOAA PSL (ejemplo)
30/9/2022;-32;-63;53.6;NOAA PSL (ejemplo)
31/10/2022;-32;-63;81.8;NOAA PSL (ejemplo)
30/11/2022;-32;-63;126.3;NOAA PSL (ejemplo)
31/12/2022;-32;-63;56.6;NOAA PSL (ejemplo)
31/1/2023;-32;-63;82.1;NOAA PSL (ejemplo)
28/2/2023;-32;-63;110.8;NOAA PSL (ejemplo)
31/3/2023;-32;-63;62.7;NOAA PSL (ejemplo)
30/4/2023;-32;-63;85;NOAA PSL (ejemplo)
31/5/2023;-32;-63;91.2;NOAA PSL (ejemplo)
30/6/2023;-32;-63;143.7;NOAA PSL (ejemplo)
31/7/2023;-32;-63;98.1;NOAA PSL (ejemplo)
31/8/2023;-32;-63;83.7;NOAA PSL (ejemplo)
30/9/2023;-32;-63;112.5;NOAA PSL (ejemplo)
31/10/2023;-32;-63;67.2;NOAA PSL (ejemplo)
30/11/2023;-32;-63;104.5;NOAA PSL (ejemplo)
31/12/2023;-32;-63;94.8;NOAA PSL (ejemplo)
31/1/2020;-32;-62;128.3;NOAA PSL (ejemplo)
29/2/2020;-32;-62;96.8;NOAA PSL (ejemplo)
31/3/2020;-32;-62;8.1;NOAA PSL (ejemplo)
30/4/2020;-32;-62;119.3;NOAA PSL (ejemplo)
31/5/2020;-32;-62;186.1;NOAA PSL (ejemplo)
30/6/2020;-32;-62;146.3;NOAA PSL (ejemplo)
31/7/2020;-32;-62;133.3;NOAA PSL (ejemplo)
31/8/2020;-32;-62;135.8;NOAA PSL (ejemplo)
30/9/2020;-32;-62;74.4;NOAA PSL (ejemplo)
31/10/2020;-32;-62;83.9;NOAA PSL (ejemplo)
30/11/2020;-32;-62;54.1;NOAA PSL (ejemplo)
31/12/2020;-32;-62;84.2;NOAA PSL (ejemplo)
31/1/2021;-32;-62;145.8;NOAA PSL (ejemplo)
28/2/2021;-32;-62;186.2;NOAA PSL (ejemplo)
31/3/2021;-32;-62;123;NOAA PSL (ejemplo)
30/4/2021;-32;-62;103.5;NOAA PSL (ejemplo)
31/5/2021;-32;-62;115;NOAA PSL (ejemplo)
30/6/2021;-32;-62;130.1;NOAA PSL (ejemplo)
31/7/2021;-32;-62;12.8;NOAA PSL (ejemplo)
31/8/2021;-32;-62;0;NOAA PSL (ejemplo)
30/9/2021;-32;-62;42.5;NOAA PSL (ejemplo)
31/10/2021;-32;-62;13;NOAA PSL (ejemplo)
30/11/2021;-32;-62;59.6;NOAA PSL (ejemplo)
31/12/2021;-32;-62;92.6;NOAA PSL (ejemplo)
31/1/2022;-32;-62;92.3;NOAA PSL (ejemplo)
28/2/2022;-32;-62;198.6;NOAA PSL (ejemplo)
31/3/2022;-32;-62;146.3;NOAA PSL (ejemplo)
30/4/2022;-32;-62;141;NOAA PSL (ejemplo)
31/5/2022;-32;-62;146.1;NOAA PSL (ejemplo)
30/6/2022;-32;-62;43.1;NOAA PSL (ejemplo)
31/7/2022;-32;-62;137;NOAA PSL (ejemplo)
31/8/2022;-32;-62;70.2;NOAA PSL (ejemplo)
30/9/2022;-32;-62;103.5;NOAA PSL (ejemplo)
31/10/2022;-32;-62;20.4;NOAA PSL (ejemplo)
30/11/2022;-32;-62;7.3;NOAA PSL (ejemplo)
31/12/2022;-32;-62;140.9;NOAA PSL (ejemplo)
31/1/2023;-32;-62;133.8;NOAA PSL (ejemplo)
28/2/2023;-32;-62;80.9;NOAA PSL (ejemplo)
31/3/2023;-32;-62;86.5;NOAA PSL (ejemplo)
30/4/2023;-32;-62;182.3;NOAA PSL (ejemplo)
31/5/2023;-32;-62;55.5;NOAA PSL (ejemplo)
30/6/2023;-32;-62;182.1;NOAA PSL (ejemplo)
31/7/2023;-32;-62;40;NOAA PSL (ejemplo)
31/8/2023;-32;-62;105.9;NOAA PSL (ejemplo)
30/9/2023;-32;-62;53.6;NOAA PSL (ejemplo)
31/10/2023;-32;-62;104.2;NOAA PSL (ejemplo)
30/11/2023;-32;-62;57.8;NOAA PSL (ejemplo)
31/12/2023;-32;-62;91.9;NOAA PSL (ejemplo)
31/1/2020;-32;-61;117;NOAA PSL (ejemplo)
29/2/2020;-32;-61;75.9;NOAA PSL (ejemplo)
31/3/2020;-32;-61;167;NOAA PSL (ejemplo)
30/4/2020;-32;-61;100.3;NOAA PSL (ejemplo)
31/5/2020;-32;-61;103.6;NOAA PSL (ejemplo)
30/6/2020;-32;-61;50.3;NOAA PSL (ejemplo)
31/7/2020;-32;-61;0;NOAA PSL (ejemplo)
31/8/2020;-32;-61;64.5;NOAA PSL (ejemplo)
30/9/2020;-32;-61;190.6;NOAA PSL (ejemplo)
31/10/2020;-32;-61;113.2;NOAA PSL (ejemplo)
30/11/2020;-32;-61;84;NOAA PSL (ejemplo)
31/12/2020;-32;-61;86.9;NOAA PSL (ejemplo)
31/1/2021;-32;-61;116.1;NOAA PSL (ejemplo)
28/2/2021;-32;-61;153.3;NOAA PSL (ejemplo)
31/3/2021;-32;-61;71;NOAA PSL (ejemplo)
30/4/2021;-32;-61;181.7;NOAA PSL (ejemplo)
31/5/2021;-32;-61;150.8;NOAA PSL (ejemplo)
30/6/2021;-32;-61;135.9;NOAA PSL (ejemplo)
31/7/2021;-32;-61;106.9;NOAA PSL (ejemplo)
31/8/2021;-32;-61;75;NOAA PSL (ejemplo)
30/9/2021;-32;-61;103.6;NOAA PSL (ejemplo)
31/10/2021;-32;-61;103.6;NOAA PSL (ejemplo)
30/11/2021;-32;-61;67.3;NOAA PSL (ejemplo)
31/12/2021;-32;-61;71.3;NOAA PSL (ejemplo)
31/1/2022;-32;-61;120.1;NOAA PSL (ejemplo)
28/2/2022;-32;-61;203.4;NOAA PSL (ejemplo)
31/3/2022;-32;-61;68;NOAA PSL (ejemplo)
30/4/2022;-32;-61;52.6;NOAA PSL (ejemplo)
31/5/2022;-32;-61;123.2;NOAA PSL (ejemplo)
30/6/2022;-32;-61;102.5;NOAA PSL (ejemplo)
31/7/2022;-32;-61;93.7;NOAA PSL (ejemplo)
31/8/2022;-32;-61;86.2;NOAA PSL (ejemplo)
30/9/2022;-32;-61;58.8;NOAA PSL (ejemplo)
31/10/2022;-32;-61;148.5;NOAA PSL (ejemplo)
30/11/2022;-32;-61;5;NOAA PSL (ejemplo)
31/12/2022;-32;-61;58.6;NOAA PSL (ejemplo)
31/1/2023;-32;-61;109.8;NOAA PSL (ejemplo)
28/2/2023;-32;-61;43.8;NOAA PSL (ejemplo)
31/3/2023;-32;-61;121.2;NOAA PSL (ejemplo)
30/4/2023;-32;-61;209.1;NOAA PSL (ejemplo)
31/5/2023;-32;-61;116;NOAA PSL (ejemplo)
30/6/2023;-32;-61;111.5;NOAA PSL (ejemplo)
31/7/2023;-32;-61;22;NOAA PSL (ejemplo)
31/8/2023;-32;-61;43.2;NOAA PSL (ejemplo)
30/9/2023;-32;-61;51.2;NOAA PSL (ejemplo)
31/10/2023;-32;-61;58.1;NOAA PSL (ejemplo)
30/11/2023;-32;-61;149.1;NOAA PSL (ejemplo)
31/12/2023;-32;-61;127.9;NOAA PSL (ejemplo)
31/1/2020;-32;-60;59.4;NOAA PSL (ejemplo)
29/2/2020;-32;-60;138.3;NOAA PSL (ejemplo)
31/3/2020;-32;-60;154.9;NOAA PSL (ejemplo)
30/4/2020;-32;-60;183;NOAA PSL (ejemplo)
31/5/2020;-32;-60;194;NOAA PSL (ejemplo)
30/6/2020;-32;-60;49.2;NOAA PSL (ejemplo)
31/7/2020;-32;-60;44.5;NOAA PSL (ejemplo)
31/8/2020;-32;-60;11.1;NOAA PSL (ejemplo)
30/9/2020;-32;-60;58.3;NOAA PSL (ejemplo)
31/10/2020;-32;-60;97.3;NOAA PSL (ejemplo)
30/11/2020;-32;-60;134.4;NOAA PSL (ejemplo)
31/12/2020;-32;-60;96.2;NOAA PSL (ejemplo)
31/1/2021;-32;-60;99;NOAA PSL (ejemplo)
28/2/2021;-32;-60;133.6;NOAA PSL (ejemplo)
31/3/2021;-32;-60;88.2;NOAA PSL (ejemplo)
30/4/2021;-32;-60;230.5;NOAA PSL (ejemplo)
31/5/2021;-32;-60;34.6;NOAA PSL (ejemplo)
30/6/2021;-32;-60;109.2;NOAA PSL (ejemplo)
31/7/2021;-32;-60;186.2;NOAA PSL (ejemplo)
31/8/2021;-32;-60;74.4;NOAA PSL (ejemplo)
30/9/2021;-32;-60;60.5;NOAA PSL (ejemplo)
31/10/2021;-32;-60;56.1;NOAA PSL (ejemplo)
30/11/2021;-32;-60;76;NOAA PSL (ejemplo)
31/12/2021;-32;-60;168.6;NOAA PSL (ejemplo)
31/1/2022;-32;-60;4.4;NOAA PSL (ejemplo)
28/2/2022;-32;-60;202.7;NOAA PSL (ejemplo)
31/3/2022;-32;-60;58.8;NOAA PSL (ejemplo)
30/4/2022;-32;-60;112.6;NOAA PSL (ejemplo)
31/5/2022;-32;-60;93.5;NOAA PSL (ejemplo)
30/6/2022;-32;-60;129.4;NOAA PSL (ejemplo)
31/7/2022;-32;-60;5.1;NOAA PSL (ejemplo)
31/8/2022;-32;-60;97.1;NOAA PSL (ejemplo)
30/9/2022;-32;-60;171.2;NOAA PSL (ejemplo)
31/10/2022;-32;-60;5.9;NOAA PSL (ejemplo)
30/11/2022;-32;-60;94.5;NOAA PSL (ejemplo)
31/12/2022;-32;-60;66.9;NOAA PSL (ejemplo)
31/1/2023;-32;-60;136.3;NOAA PSL (ejemplo)
28/2/2023;-32;-60;126.9;NOAA PSL (ejemplo)
